Longitude,Latitude,pH,Hardness,Solids,Conductivity,Turbidity
71.678265,29.283597,9.00646,98.85051,15161.31924,9106.95846,11.89942
71.74711,29.437766,7.20674,64.99992,9422.02142,5442.53674,7.12551
71.660989,29.445873,10.29835,104.59915,5656.86251,1849.89594,4.76245
71.768565,29.369458,7.42514,139.95136,28671.87435,464.75672,2.57946
71.715743,29.316325,7.70656,95.36739,39605.42547,0.92809,57.5751
71.693934,29.457335,7.77501,107.10408,14923.00715,4463.36144,1.28551
71.704965,29.34122,7.96967,112.69444,2535.55507,23335.00544,3.31461
71.600614,29.414311,6.64437,110.86341,38308.19866,6212.18172,39.94804
71.624733,29.338836,6.9206,60.34298,5961.37932,52144.85165,18.8828
71.617769,29.448854,4.97788,85.52529,26184.54905,29474.4562,5.8188
71.716171,29.39383,6.7,88.67886,20461.36864,41111.45506,16.70339
71.737006,29.363203,5.05273,104.17481,29240.02544,5186.93144,13.52281
71.691312,29.437764,7.9864,65.3791,29650.49007,4534.89711,2.82485
71.714486,29.440611,9.30465,99.48345,5124.19959,112.29033,12.69912
71.653215,29.379614,11.96123,68.65483,22579.09961,15587.82403,15.77101
71.733677,29.434247,7.16342,110.33763,32255.20671,25565.32038,3.61321
71.649461,29.313231,10.59527,104.77771,32791.14189,33402.12719,3.86501
71.736376,29.332946,7.60255,110.76244,30576.15037,54100.48575,9.10621
71.7525,29.426282,5.75485,158.71476,14988.85534,24665.22239,4.62151
71.745874,29.384105,7.10283,120.51496,6687.60679,15157.31107,15.52997
71.697849,29.302347,7.35128,38.45051,20634.34345,7054.51205,5.48693
71.739518,29.417857,7.34061,92.62443,2173.87417,52901.05008,5.98787
71.697956,29.37664,5.85786,177.13416,31004.80438,52163.20719,7.98689
71.650486,29.396531,6.52631,131.08199,21945.38112,22833.69482,0.67826
71.714004,29.380387,7.48229,66.22293,31626.89066,2607.33666,25.29313
71.692719,29.270161,7.09495,9.43061,32686.91252,4450.68108,21.29091
71.607842,29.412922,7.40401,127.89418,27942.26542,12576.15217,2.0707
71.748106,29.339904,6.84806,170.66625,24736.98741,19394.43427,1.6535
71.619648,29.378125,7.40524,64.58518,1808.23092,43977.53983,5.21782
71.658874,29.42966,6.8443,165.8573,22462.28817,47272.93614,2.85257
71.637449,29.441397,6.51571,121.35656,39950.24083,34205.86052,5.52623
71.679194,29.416863,7.77206,75.22457,23051.67101,192.61511,9.21159
71.637144,29.428797,6.5774,149.44421,39330.11455,30801.75303,8.56536
71.720958,29.325994,7.29722,20.93958,21633.21701,6.4468,6.51314
71.633378,29.448839,7.53215,73.75677,12575.3672,20866.57728,3.53328
71.641487,29.262974,7.3771,101.00222,18153.64139,2348.47828,4.73665
71.630088,29.282541,7.56071,91.64658,37772.47957,15078.47607,3.88873
71.626484,29.398975,7.7193,43.16476,13622.8879,47662.83354,7.11582
71.700404,29.295983,7.82282,79.37987,19890.2738,22657.20577,15.69351
71.709241,29.274395,7.31627,163.6543,8405.72807,632.83668,26.10011
71.640635,29.353273,7.7812,65.27285,34234.74506,1.24198,7.80267
71.634631,29.362638,7.21036,100.74319,9197.75689,3746.43474,4.57141
71.727514,29.378315,7.85594,87.91569,16936.06475,406.36645,5.09769
71.667943,29.384151,5.25368,116.09143,16753.34713,767.24259,4.81827
71.715611,29.45124,7.90441,104.85979,3838.28546,6132.39572,6.46837
71.643952,29.395125,9.73352,175.4301,36260.32584,22006.71715,7.9354
71.624537,29.397261,7.97046,135.32712,1738.49566,46006.99092,14.02343
71.65746,29.441371,9.30668,160.66698,7735.23102,5700.31545,8.24384
71.76399,29.35837,1.44171,150.67971,35015.14115,37596.71083,19.86939
71.670346,29.262245,7.52635,35.56454,38141.95588,163.43666,15.14782
71.767081,29.354172,7.1534,58.61165,31662.08753,17932.75611,8.18223
71.763784,29.289924,6.5196,168.43188,34773.97742,32509.25546,7.68695
71.735893,29.451326,7.08592,102.86602,8904.06249,7.06264,52.42533
71.756681,29.412078,7.3206,93.51224,6986.50349,6340.33269,7.04516
71.679984,29.438728,6.81148,249.31473,12425.7678,32602.05253,7.20572
71.704848,29.425963,7.95251,104.14748,37933.361,35290.22052,11.02153
71.708545,29.351544,7.68479,99.72347,23383.02815,36145.60602,5.40875
71.701905,29.334601,9.91956,67.51516,39622.2941,44373.26029,23.68579
71.690262,29.336405,6.70275,82.38957,12095.38175,29689.91947,1.22142
71.673779,29.262881,5.47721,112.85075,27470.85072,2440.36593,2.71273
71.752388,29.366404,7.45366,90.31099,13024.23896,43869.23974,19.51819
71.689167,29.348631,8.45311,76.04517,23962.81357,22187.70289,2.01043
71.751994,29.436722,6.51831,156.70017,33587.42682,28197.81831,13.79916
71.737803,29.361843,6.85962,266.74217,20516.76655,20166.89442,0.56042
71.630067,29.294259,6.41628,144.87472,16812.86901,16997.61621,17.89693
71.672938,29.296095,10.21382,89.9638,3845.80901,10032.70847,7.22014
71.637618,29.451568,4.50296,137.07856,25527.19116,2.97483,41.02684
71.765182,29.300231,7.5277,93.85153,14542.11832,39333.29682,73.63634
71.73952,29.452286,7.6541,198.85622,31249.45855,19733.1542,0.26146
71.695348,29.396833,7.1154,100.83747,20394.83032,32100.12308,9.02215
71.643699,29.444958,5.49072,82.83587,18347.30247,455.6867,8.01323
71.683321,29.375625,7.04632,87.13504,18171.83018,210.67203,3.23845
71.753634,29.328434,6.65579,109.46014,39748.18756,40054.88889,24.98662
71.716834,29.300698,10.84987,104.01055,20524.76441,51788.90771,7.97756
71.633738,29.347558,5.21162,0.29656,13545.11387,54051.38592,7.34198
71.756316,29.417918,6.52755,129.8314,6940.49378,21.2318,20.96104
71.711109,29.294531,7.25881,224.34126,23939.47585,38049.50968,0.89644
71.771386,29.384861,6.95658,60.68038,35521.06255,26387.98724,2.43026
71.771063,29.346238,6.85481,96.81986,38680.24928,50871.95486,3.38223
71.770283,29.379696,6.60979,175.96567,37930.26035,29648.79803,8.08529
71.632641,29.355376,7.37332,123.54843,37944.01683,3384.68563,82.50607
71.732114,29.398563,6.5707,105.64568,12578.8229,24179.83284,29.14196
71.682691,29.451478,7.97824,141.5775,29254.04461,5429.05709,25.38903
71.60126,29.282532,6.86847,95.02513,11170.4523,24.73249,2.08853
71.710401,29.275219,10.85508,82.51448,12361.99392,38402.66671,40.21775
71.7568,29.331604,8.2559,166.42604,27127.77165,38836.64354,1.31408
71.701643,29.348364,7.28698,65.53068,38811.13394,32410.67306,27.46696
71.65855,29.402373,5.72986,66.0759,29771.70581,40010.61536,6.64582
71.696641,29.263141,7.25316,136.11533,1551.11594,9212.16912,3.27249
71.647013,29.377704,7.67226,56.25194,32412.31925,13213.65318,22.84278
71.623479,29.355996,7.58329,61.68768,36339.18108,54289.95354,6.96486
71.777463,29.349379,7.17289,115.76966,28675.04749,627.97873,5.99813
71.768847,29.380545,6.77325,50.87362,17802.12396,48956.03107,20.35349
71.680432,29.330702,7.51478,127.52272,32499.93086,98.54502,1.96234
71.612101,29.450058,7.86373,154.00714,4638.40026,2060.98485,4.27381
71.754962,29.367039,7.33054,105.61264,3481.72109,40924.45372,1.65121
71.684365,29.28789,7.79711,67.3099,39752.46162,215.80872,8.88198
71.767864,29.264337,5.52688,104.99907,13977.2866,6493.7578,6.50209
71.696615,29.431762,6.62709,129.08689,23273.97813,14977.49304,12.73463
71.626957,29.276123,7.40711,28.35818,12150.75831,47357.5882,120.39188
71.692834,29.394182,7.1309,62.69901,38399.62052,32588.20018,5.11541
71.73809,29.410361,7.2628,248.87782,36284.99845,9241.27026,4.12964
71.742807,29.348657,8.67099,82.78063,33834.26325,507.52651,22.54478
71.674639,29.343622,7.71192,118.9192,36879.50068,17454.6717,0.39849
71.710165,29.290536,7.46592,88.0384,17699.86142,9.55779,0.05724
71.741363,29.31496,9.07938,64.28002,11168.39031,20800.88866,0.25951
71.671818,29.345115,7.67449,74.4191,31105.25297,275.41304,13.55673
71.760519,29.266703,7.17324,29.38512,2048.42276,36976.33008,6.7352
71.621672,29.371365,7.67382,65.7587,36236.5762,777.06889,24.05792
71.608248,29.443472,7.07778,159.89892,9315.99632,34584.4985,7.64956
71.675418,29.418749,9.96349,72.31269,15000.58461,7301.06985,7.30718
71.603386,29.265585,7.4677,191.80245,36297.55419,30146.06292,3.1784
71.755502,29.359313,6.98734,66.71696,14161.01107,208.25483,5.70878
71.742916,29.427078,4.71465,12.43284,19190.75393,9609.62169,1.80887
71.606142,29.420006,7.24193,160.43789,35848.81358,52975.06456,2.82479
71.71056,29.429268,7.24241,281.32592,37876.01636,26174.61713,6.00504
71.762422,29.398006,7.30392,92.35413,10710.75051,26371.58306,9.26972
71.74073,29.439035,7.34145,93.26675,28639.52179,13577.79827,1.73034
71.659326,29.428563,6.68104,81.12308,12311.78601,50622.22932,2.00074
71.60762,29.273271,6.74065,69.38519,9608.79456,53168.98291,9.88268
71.762808,29.320952,7.52101,163.12804,1516.60678,15676.73096,22.86028
71.752018,29.403417,7.37892,149.96724,26033.57337,23305.24286,20.23064
71.62479,29.336194,7.49163,96.39912,30300.73035,211.17381,22.20017
71.613637,29.320712,7.87313,112.04136,38371.17147,12687.1589,1.21789
71.604838,29.352139,7.90579,91.21289,3830.02211,6659.23366,5.59318
71.755745,29.456142,6.7106,121.92449,28548.34406,2686.59402,2.90374
71.662344,29.367133,7.04239,171.08952,111.60626,8817.91132,24.9473
71.661365,29.447366,6.92782,71.19211,14109.21973,46510.27478,7.58016
71.632708,29.435663,6.70636,96.66836,8945.75341,702.79914,3.117
71.672857,29.350187,7.96433,21.29288,22351.49171,50411.2098,10.10308
71.720128,29.389883,7.59882,172.07026,38055.36767,4280.01248,10.02755
71.703646,29.261973,7.67343,155.08344,18524.13334,40151.32905,16.05565
71.647965,29.311272,6.89658,107.14027,14908.18425,45184.26626,2.03192
71.617056,29.323935,6.93203,94.00666,10155.51467,7277.85534,24.48701
71.726459,29.270573,7.08585,108.93034,677.35097,2866.30786,17.01649
71.657731,29.273634,6.48475,92.13679,39870.44112,34827.02404,22.03772
71.731694,29.326642,7.822,68.48254,22244.17754,41617.43143,21.09092
71.762753,29.391916,7.26338,138.8769,855.52816,23833.94916,4.66314
71.752386,29.261848,6.65819,94.53235,29484.78735,16337.17922,15.21031
71.728726,29.39034,7.02266,84.13399,20577.44181,42827.87048,24.39325
71.671362,29.290943,7.69907,117.33048,26736.83796,12.16939,6.53221
71.605309,29.328784,7.8701,74.54209,29526.7496,20164.69252,13.91626
71.761995,29.452358,7.1787,62.73199,16297.54139,25088.89979,2.34017
71.635283,29.339545,10.91326,79.64556,33035.11487,14118.49629,9.64691
71.614931,29.35908,4.54642,118.57717,37970.32604,51614.00585,18.74162
71.71117,29.390007,7.38911,94.60964,21877.13108,47071.29504,9.29439
71.775506,29.280655,6.71271,72.09802,10691.86436,34095.60702,30.18083
71.651408,29.391916,6.66578,182.15356,2095.6296,13855.8026,5.711
71.760748,29.272641,7.39476,74.25657,4356.71328,20.72248,3.10285
71.744327,29.385936,6.56299,106.5785,25412.4655,7170.47484,25.59642
71.778644,29.331901,7.4988,76.56221,34217.6223,5899.10641,9.27027
71.712317,29.329732,7.56962,68.90739,34676.68811,888.86079,8.56935
71.625004,29.439992,7.84023,132.69755,16394.99032,5717.57153,16.73308
71.758553,29.33981,8.73715,138.59827,33950.91902,36077.58091,19.62281
71.680563,29.418281,7.76609,131.98016,19499.68507,16609.69884,3.4573
71.758972,29.314223,7.75245,78.96614,35260.46266,13657.15663,76.96813
71.733333,29.390279,7.72614,112.40544,22319.18522,46253.82992,6.40244
71.683617,29.418636,7.93046,82.46264,38226.34587,37141.85541,9.56413
71.6296,29.280301,6.55316,113.49936,6125.02555,7.70226,6.35867
71.754462,29.427395,6.90407,73.76694,37483.62771,2.15229,7.79992
71.709261,29.358574,10.51789,61.47866,25747.37837,127.61443,26.90344
71.758431,29.393695,7.13099,94.65868,15613.06202,54410.35409,5.14901
71.647177,29.416981,7.21093,164.10158,26544.74338,16900.88638,8.68136
71.65744,29.321636,6.52916,71.67589,31962.18536,25.93778,6.84207
71.706174,29.439985,6.80768,65.66978,35247.24259,17229.73286,0.07595
71.61886,29.372552,10.40866,174.23237,34103.14536,8294.84828,40.44411
71.764287,29.339937,7.40293,150.50997,20039.43001,17.86578,6.35423
71.737361,29.318257,6.89139,62.49551,35181.08048,426.31658,69.30883
71.70829,29.335803,6.99419,77.33147,16070.92092,7315.17032,0.50667
71.738912,29.415313,6.54467,110.73634,37240.51795,14.25894,7.83611
71.600973,29.278965,7.20521,117.04244,13896.94519,19911.86217,2.342
71.627868,29.449144,7.60524,100.69472,20343.38138,52390.00335,8.0002
71.636695,29.391856,6.91262,91.30487,33099.45545,44305.14339,9.9453
71.611176,29.273766,7.49067,112.04372,32416.7473,18365.49999,4.68657
71.761371,29.296896,7.31203,83.67532,34688.88217,40403.61768,9.47671
71.715501,29.331586,6.79126,176.9183,35318.06652,131.36723,0.4377
71.665323,29.429689,6.80178,87.11604,39288.43011,34374.4458,8.3499
71.748401,29.348057,10.30862,26.88764,13931.2653,52794.20461,46.19378
71.638271,29.454837,7.04709,107.09483,39604.49682,5777.45758,12.15475
71.618854,29.421088,6.5284,168.12758,25877.40816,265.72529,2.67205
71.757974,29.424551,7.2933,112.71818,23421.41498,7000.99375,3.00717
71.65347,29.31043,7.18467,101.70181,4459.50394,16722.21604,8.46699
71.715228,29.318608,7.25357,141.10855,39749.41489,45124.44139,3.40848
71.662518,29.408447,10.23816,114.54442,3203.34805,9308.08176,33.63189
71.616432,29.274195,7.54859,104.93344,7306.70147,37.69723,6.93995
71.738433,29.361354,7.62788,147.2048,33258.78711,374.5621,9.37176
71.699202,29.379786,7.17719,109.35332,3702.28416,586.36125,6.76581
71.666121,29.448645,7.12452,65.95725,12795.8211,310.6175,21.54126
71.620046,29.401057,7.73726,106.31404,10025.33429,22151.90582,2.0766
71.61448,29.362261,6.94268,119.33675,17530.59488,9307.41389,32.49415
71.600035,29.355594,9.32969,90.16907,28998.37754,552.98145,0.61424
71.602393,29.399158,6.69162,81.46739,29640.58181,23693.22681,8.89927
71.721786,29.42073,6.70764,108.12275,571.16873,44225.29161,0.9979
71.691691,29.319139,7.55251,178.38475,20694.2609,8804.34487,11.57534
71.614783,29.26134,7.96007,78.24222,29388.88187,23135.46228,7.43042
71.614158,29.305874,7.45363,128.57079,9127.10142,753.04778,46.48941
71.767984,29.387359,7.06199,92.57542,34175.62762,37352.93594,4.93735
71.62731,29.437148,7.5795,112.24666,38719.98298,7643.75521,9.54827
71.744578,29.326021,7.32924,109.33927,16136.24581,29777.9374,31.59522
71.615687,29.434851,5.47446,124.29408,19537.34432,46252.48328,8.92238
71.692905,29.382816,7.34232,116.5209,35442.12525,53922.0912,7.14144
71.634267,29.27332,7.10751,76.55079,33822.51869,32730.71528,8.60476
71.630775,29.364296,6.6811,99.61426,12799.93257,278.68677,14.45254
71.702692,29.279666,6.56555,129.29742,5606.50235,13336.67323,13.84533
71.765977,29.330388,7.94813,112.2204,27723.46897,2559.36355,9.08619
71.777168,29.326704,6.76133,45.54398,8114.40494,5857.60211,1.97578
71.744413,29.316781,6.8896,170.09428,22122.43964,35393.25552,5.30144
71.65542,29.287034,6.62091,20.27289,12402.24144,10549.81798,5.33312
71.689733,29.286295,7.90391,144.59342,3728.72575,42788.05147,3.75104
71.682934,29.276868,6.66451,75.68436,38072.72279,7205.0513,7.39424
71.636613,29.304558,8.65513,61.59872,24692.66475,7385.48645,5.46974
71.705746,29.457549,7.87831,77.56942,24643.28078,14659.2042,28.20268
71.607452,29.384966,7.62167,155.83698,24603.6686,9245.87556,10.43043
71.637683,29.397172,10.81958,79.73722,7154.01914,15.84302,6.5907
71.680172,29.36831,8.03771,92.16086,22938.38311,53535.18611,0.89332
71.720382,29.329098,7.24406,90.71889,23628.56832,13527.57988,5.93429
71.759681,29.30106,7.72,66.09512,15077.20184,1.19422,15.40176
71.778385,29.377865,6.52703,294.09608,30432.37168,6945.69371,5.40401
71.644169,29.339357,11.11356,127.99102,11764.61613,2551.39203,5.14517
71.767125,29.459005,7.26426,141.9579,38368.13861,38439.37903,8.57737
71.689491,29.325377,7.8542,127.96485,3785.50473,12485.00229,15.36687
71.641856,29.411532,7.00082,62.14841,32208.9262,289.98154,14.01476
71.695875,29.423675,6.5655,120.89452,36625.25911,48494.15378,4.90019
71.775368,29.41719,7.18315,115.31284,491.22325,16064.78118,12.05001
71.6092,29.439978,6.81246,166.21351,23001.63142,44256.50017,12.79922
71.672166,29.317875,7.25304,71.17785,16397.28701,47877.69105,31.46654
71.658221,29.325317,7.45388,99.40132,35202.6695,48527.26401,30.92459
71.714179,29.336695,7.37534,102.06102,6646.44546,5759.29325,97.42184
71.757133,29.263473,7.58438,70.48134,478.13486,6315.69544,6.62539
71.734021,29.323269,5.64962,116.76731,38800.18528,22084.41347,64.40497
71.727311,29.365149,7.42656,116.50669,15221.84728,30225.76495,8.40158
71.721443,29.281556,7.43236,131.47366,33565.01766,512.46703,6.90543
71.626926,29.354113,7.2132,173.77329,32347.70601,76.57704,5.86029
71.606214,29.322711,5.34168,133.82326,21944.77713,1.54989,6.2343
71.655921,29.268524,7.2978,78.42707,26984.43198,36985.91847,8.69318
71.717112,29.274563,7.13543,88.69444,17336.38101,21146.22351,4.67184
71.645879,29.328205,5.9093,103.18338,32589.18263,41480.94583,1.47319
71.622304,29.315889,9.86352,140.88459,19334.86678,17111.95306,2.78591
71.725801,29.346964,9.04068,21.10028,21611.21501,36168.14831,4.85133
71.694305,29.430818,7.56515,145.42869,37846.75646,127.96222,1.62476
71.669746,29.424277,6.77189,67.3351,27114.48995,54081.13386,23.75955
71.608093,29.389858,7.04928,66.80947,6810.91471,553.28867,9.72487
71.623466,29.458464,7.2924,34.28882,13215.42973,31252.26932,7.16183
71.688656,29.409928,6.96338,105.60062,2222.02176,12943.1986,3.72629
71.617652,29.35973,6.97028,108.1501,25618.64785,52968.92704,5.63988
71.640634,29.310722,10.65394,234.02683,30254.47665,47610.6445,3.30347
71.681963,29.346813,9.51724,83.73353,2961.72585,13467.21868,4.22509
71.625487,29.349429,7.69785,79.55103,9865.28911,2138.20389,8.0699
71.616674,29.337113,7.96372,118.24245,23195.54489,4141.16067,5.30047
71.732154,29.44811,4.87406,159.41522,37933.32355,43702.33671,5.55612
71.64549,29.38023,7.04806,31.29302,15808.03928,40602.97256,7.34142
71.643409,29.423936,7.79778,109.19583,27297.56696,11252.39199,5.90205
71.606427,29.349778,7.15586,70.31228,37549.69337,38293.81668,9.21419
71.656129,29.407989,7.8825,82.48198,35007.40333,5545.6998,3.09406
71.733116,29.453609,6.59352,64.00014,25624.36152,15050.65689,2.1265
71.667172,29.292924,7.73342,65.97945,23092.85616,46672.46846,5.95163
71.717923,29.417284,7.52645,64.54911,17066.88652,37.18913,6.49337
71.682949,29.36086,6.74162,179.66952,1165.14551,15927.32342,3.27053
71.667657,29.262179,7.66229,113.48376,26410.70916,43722.64131,3.61396
71.734584,29.324617,7.76737,134.52649,35441.33983,44160.13496,4.67877
71.686462,29.303604,7.32784,144.5429,23344.66407,52114.96471,3.20242
71.727019,29.418866,5.11769,84.73303,4172.89699,561.01346,5.4639
71.613428,29.44402,7.47934,4.33559,28760.37602,25745.70774,12.0901
71.621425,29.441286,7.22433,128.85104,34244.72852,20242.46895,14.90137
71.624874,29.44634,7.45334,85.10423,29466.14936,39141.97263,6.91903
71.748598,29.422779,7.99197,50.18015,39891.24027,39.13377,0.01301
71.643494,29.278884,6.91521,45.8083,18545.82904,21583.11711,0.07903
71.742693,29.343747,4.92707,101.42932,28828.85597,14840.80152,2.04197
71.655522,29.308066,12.99253,81.83184,13886.19787,4451.8608,5.28682
71.626322,29.411699,6.70621,112.4472,11646.83499,680.19849,0.5809
71.740515,29.411988,5.47638,147.03036,17190.93336,2.88819,5.41989
71.765541,29.452908,7.05289,176.12081,33391.28902,4474.67705,7.73192
71.640512,29.393829,10.7546,132.17363,25518.62443,8432.76177,3.28116
71.646705,29.285281,8.24535,75.80108,37536.38643,21903.22309,90.68125
71.602176,29.325257,6.92694,77.1879,3332.83252,23466.78167,8.07832
71.603611,29.454653,7.25971,85.34401,2809.37862,786.07323,15.86895
71.615697,29.433527,6.94635,91.7843,22183.90196,38989.14391,9.81716
71.635408,29.420344,7.79696,287.38275,32173.35231,11.16578,40.82391
71.67265,29.350689,10.32926,125.30568,36039.45287,54269.51677,20.279
71.688255,29.456831,9.31757,177.34736,3702.87665,696.53955,4.37425
71.718704,29.442178,6.54025,73.7884,34855.34355,6598.66814,43.03195
71.659119,29.419105,6.69098,73.87035,1689.1276,45633.17305,2.19605
71.763212,29.301364,7.45286,102.15337,23147.406,13198.46704,21.41149
71.680292,29.341747,6.93552,86.43736,15478.56332,22332.62105,3.44634
71.617065,29.308052,7.57001,40.42071,15281.32229,27470.26582,2.34304
71.634414,29.303715,7.34396,145.22705,4758.16995,38632.80568,4.78646
71.750624,29.368086,7.5711,87.37825,1723.73617,6582.1559,9.91673
71.775913,29.412514,5.26319,160.21394,35384.93323,11762.26317,8.83107
71.745987,29.428621,7.78565,101.6533,26885.94949,782.60317,123.6099
71.625233,29.308728,8.58181,156.1828,10351.63557,1801.15091,6.14581
71.775515,29.331088,7.42161,73.51776,38134.41275,45713.83713,23.72914
71.767302,29.310535,13.94172,155.71663,16533.316,1405.04407,115.47038
71.704163,29.329765,7.06393,52.17633,20808.49915,2033.14479,5.0234
71.624233,29.330493,7.06752,62.35089,20441.43733,46745.64335,0.32227
71.721635,29.307996,7.81304,88.35275,6615.29692,53305.73133,31.04417
71.634255,29.271534,6.93285,103.58112,6283.53322,13918.36843,4.35909
71.719378,29.454159,7.76159,170.32991,21964.61668,25108.30185,6.37196
71.606113,29.264086,7.80782,102.26404,34883.06036,1135.35613,1.98975
71.61409,29.302325,7.40185,87.94509,18257.7435,268.35891,8.69893
71.668995,29.419213,7.68203,172.37575,34726.92808,45709.73758,2.65882
71.769605,29.318128,6.03696,70.87901,15435.53109,185.78096,20.76165
71.700316,29.375949,6.19687,72.99165,17211.70533,52523.74481,9.2445
71.767658,29.35001,6.52277,96.69502,36233.78554,2004.43009,5.24466
71.656959,29.290816,6.93788,71.36426,18813.68906,5260.05606,92.0096
71.670059,29.33815,6.79064,137.78843,34827.21534,4011.35252,2.0411
71.767194,29.282955,10.14482,179.02858,10867.81727,53683.94282,18.41469
71.603582,29.347957,6.66323,147.97732,2485.88506,5148.12973,3.79155
71.614395,29.415457,7.61412,86.01642,12237.08118,562.13807,3.87052
71.682382,29.300518,7.18251,170.74123,29301.01277,17957.26627,7.8322
71.694041,29.361536,7.17983,78.712,31255.35731,5164.22176,6.95152
71.687542,29.364897,6.52381,68.58069,82.68614,3320.8516,6.99866
71.607719,29.374997,7.65215,84.36969,4029.14106,52174.15207,14.02084
71.664249,29.409034,8.88585,115.6681,36040.38235,12112.16503,3.65397
71.631247,29.319758,7.50267,78.92636,18008.39738,21673.25777,19.67536
71.721495,29.406742,6.53194,191.89504,28788.56772,524.6733,8.10958
71.613522,29.307154,7.46727,102.71954,38479.11752,8203.10677,8.27038
71.646178,29.438411,5.12572,120.46631,24992.6221,45963.14674,9.55563
71.734846,29.274722,10.66841,177.01835,26311.8199,209.54751,0.36797
71.679922,29.436054,6.89553,76.34922,27593.31233,53361.2668,6.93113
71.772886,29.296495,6.54813,150.08903,27134.58727,48485.11412,2.34906
71.754299,29.412172,6.57583,85.26812,9542.15055,622.318,18.47991
71.775479,29.386408,7.60343,150.55521,8568.24895,4363.18535,7.33812
71.697107,29.422045,7.24677,97.56783,25640.96794,505.37884,95.03237
71.650053,29.410919,7.27463,14.38095,13188.06875,47915.26624,28.99503
71.65209,29.261231,4.70826,86.83695,38806.17467,3098.68199,3.3477
71.769283,29.262802,6.71413,95.41921,12772.82633,4974.73157,9.09094
71.619349,29.276573,7.25601,172.91549,32096.11153,17471.71058,5.29871
71.775799,29.403808,7.31775,95.39276,29733.51274,8869.2008,2.60313
71.717412,29.376099,4.09087,90.51429,37875.21693,727.66306,7.81099
71.602268,29.27485,6.91533,71.32849,7837.62901,23214.0268,6.56129
71.72444,29.3248,7.95116,179.46186,34487.7917,6963.23669,4.23004
71.703259,29.389525,6.89713,109.88461,7099.81417,50421.86414,16.40986
71.658646,29.31672,6.63318,61.01246,27754.94724,13452.39445,9.01703
71.746378,29.346207,6.57439,150.75735,10745.3785,33502.20147,1.77719
71.634231,29.380579,6.96885,174.49895,23939.97247,24247.77687,2.61857
71.752825,29.322004,6.03798,150.63584,30891.49264,51214.34227,4.914
71.662917,29.402559,6.62996,108.90814,22078.52523,7.51602,0.49547
71.674967,29.44941,9.12094,107.95564,35911.75853,3178.02287,5.5259
71.662136,29.36336,7.93277,139.36947,16773.39562,46974.1264,9.47612
71.622722,29.265694,7.63048,145.37378,2863.438,33124.21784,5.63338
71.69338,29.363896,4.37003,85.37487,18110.10763,38561.44696,78.49188
71.702025,29.428049,6.53915,78.73642,7752.364,46217.32297,0.24551
71.66417,29.307584,7.67415,123.32309,18627.44009,16999.21966,5.41582
71.738034,29.44087,12.28839,99.01336,5757.69167,6791.20178,20.83479
71.754403,29.396859,7.78899,119.9311,28216.41452,47865.83806,5.86423
71.764987,29.327373,7.99373,63.93474,24477.68249,2844.67366,33.39729
71.748584,29.309691,6.93137,70.97163,14255.27711,35145.13886,8.44693
71.718616,29.347256,7.82628,107.18825,39110.14781,34454.38616,1.15725
71.765996,29.368559,7.28467,167.88851,28485.28061,40957.87211,9.05218
71.70518,29.385687,6.61248,90.40787,32192.01702,1050.78423,7.64271
71.628495,29.2914,7.68532,163.35423,33198.86065,53759.69018,3.27035
71.640252,29.331844,6.88028,249.87444,31838.99033,448.15896,201.57894
71.709359,29.260755,6.73971,104.73794,4035.23459,3876.11317,7.83997
71.672758,29.388185,6.96644,173.77362,5946.28909,5831.04255,2.00811
71.696479,29.268417,7.98359,150.97286,1510.73834,12370.31998,1.04413
71.61856,29.265816,7.32168,80.80815,29051.09783,38058.06027,23.72893
71.617546,29.262276,7.70905,98.22079,37021.24947,32471.57061,6.1936
71.736299,29.326738,6.8905,73.09444,38710.36347,51985.60887,8.23193
71.624522,29.387269,7.94572,82.47308,14523.73206,30765.98925,7.90313
71.621957,29.283778,7.17912,66.75842,39386.16216,39269.5,9.37863
71.75078,29.439684,6.91626,74.36706,35116.16334,37007.97511,21.54181
71.624604,29.410543,1.00229,74.0491,5419.2448,5798.97225,13.65227
71.763149,29.296294,7.64682,119.86612,39428.7525,17270.73926,9.19218
71.663775,29.428649,6.79484,116.0039,30607.57849,26486.5734,9.49039
71.617611,29.31303,7.54967,90.04011,22667.35611,375.12354,5.72702
71.761236,29.430193,7.69256,88.96675,33376.75217,11264.77132,6.90755
71.777792,29.438432,8.17443,101.16202,13048.06938,7458.6191,11.59196
71.623255,29.333024,7.43662,104.77215,20363.39092,49957.72684,5.15745
71.626346,29.410967,7.0126,160.60073,29784.24233,52636.72884,9.9389
71.63162,29.277846,7.70679,83.89571,12300.34981,38971.7109,3.66418
71.722062,29.328834,9.34717,60.80034,14458.80541,415.28945,92.75417
71.664898,29.452456,7.4797,81.41441,25542.37781,13959.99669,7.70646
71.762644,29.352375,7.96911,103.00968,27903.53634,34.84374,3.59436
71.754551,29.428402,6.56834,113.44296,37321.97263,7076.12288,0.19168
71.604827,29.331827,6.58607,97.40921,33984.80664,30.25938,0.54886
71.769933,29.374112,6.85285,64.23916,38563.92612,12334.4914,9.51339
71.719398,29.33011,10.4302,105.72962,18985.26144,41346.77791,69.71631
71.736028,29.366649,7.98526,145.80024,14779.81066,592.61279,4.20519
71.743713,29.277781,5.57119,117.98952,336.50161,37.99941,9.07251
71.612473,29.454683,7.74888,78.15601,8612.17927,43286.1748,9.27114
